3, 136, 5971.37, 3, 8159, 2716.33, 136, 1050.36, 3, 451.667, 123, 268.64, 136
4, 138, 6045.55, 4, 11847.3, 2159, 138, 1658.63, 4, 467.333, 123, 262.796, 138
5, 138, 6934.43, 5, 13603.7, 2794, 138, 2448.47, 5, 483, 128.667, 274.816, 138
6, 136, 6635.09, 6, 13603.7, 2833.67, 136, 2511.29, 6, 486, 106.667, 264.876, 136
7, 134, 7514.35, 7, 13603.7, 3204, 134, 2630.88, 7, 486, 117.667, 272.369, 134
8, 138, 6596.49, 8, 13603.7, 2667, 138, 2111.19, 8, 452.333, 98.3333, 260.018, 138
9, 132, 6384.4, 9, 11272, 3430.67, 132, 1551.24, 9, 452.333, 123, 258.811, 132
10, 127, 6905.38, 10, 9672.67, 3233, 127, 1218.15, 10, 452.667, 101, 289.92, 127
11, 142, 6124.9, 11, 9667.67, 2518, 142, 1583.54, 11, 427.333, 130.667, 269.344, 142
12, 139, 6801.79, 12, 14910.3, 2331.67, 139, 2152.42, 12, 468, 104.333, 276.707, 139
13, 134, 6184.63, 13, 8607, 2854, 134, 1312.8, 13, 404, 137.333, 281.511, 134
14, 140, 5922.24, 14, 10633, 2830, 140, 1368.81, 14, 462.333, 101.333, 273.416, 140
15, 137, 6362.1, 15, 10813.3, 2808.67, 137, 1668.81, 15, 442.333, 119, 277.224, 137
16, 133, 6650.78, 16, 10813.3, 2602, 133, 1905.31, 16, 523, 93.6667, 292.471, 133
17, 136, 6513.17, 17, 10813.3, 1925.67, 136, 1769.54, 17, 523, 122.333, 287.996, 136
18, 132, 6531.71, 18, 11888.7, 2710, 132, 2031.96, 18, 523, 103.667, 266.396, 132
19, 134, 6337.7, 19, 11888.7, 3094.67, 134, 1775.89, 19, 467, 145.333, 261.096, 134
20, 130, 6717.19, 20, 12179.3, 2128.67, 130, 2018.91, 20, 403.667, 104, 257.818, 130
21, 138, 6285.56, 21, 12179.3, 2824.33, 138, 2025.92, 21, 373.333, 102, 254.209, 138
22, 132, 7054.1, 22, 12179.3, 2397.67, 132, 2500.76, 22, 480.333, 104.333, 272.702, 132
23, 131, 7866.26, 23, 12783, 3272, 131, 2693.45, 23, 441, 132.333, 280.778, 131
24, 131, 8272.51, 24, 13140, 2650.67, 131, 2864.12, 24, 441, 139.667, 294.02, 131
25, 129, 8369.84, 25, 13140, 2574.33, 129, 3014.93, 25, 441, 164.667, 278.742, 129
0, 150, 3451.98, 0, 8440, 1248.33, 150, 1566.38, 0, 379.333, 52.3333, 171.073, 150
1, 137, 5869.34, 1, 11889.3, 2497.33, 137, 2014.26, 1, 375, 106, 228.784, 137
2, 138, 6858.58, 2, 11889.3, 3134.67, 138, 1841.54, 2, 464, 94.6667, 265.789, 138
3, 133, 7125.37, 3, 11889.3, 3035.67, 133, 2004.7, 3, 499.333, 92.3333, 270.089, 133
4, 136, 6538.65, 4, 10666.7, 2990, 136, 1838.25, 4, 377.667, 89.6667, 251.684, 136
5, 136, 6624.82, 5, 13623.3, 2853.33, 136, 2200.42, 5, 428.333, 134.667, 260.253, 136
6, 141, 6680.97, 6, 13623.3, 3496.33, 141, 2157.1, 6, 428.333, 111, 264.078, 141
7, 139, 6526.26, 7, 13623.3, 2973.33, 139, 2009.96, 7, 487.333, 93, 276.018, 139
8, 139, 6812.44, 8, 13623.3, 2985.33, 139, 2257.62, 8, 477, 121.333, 294.691, 139
9, 134, 6694.51, 9, 13623.3, 2780.33, 134, 2687.82, 9, 428.333, 94.6667, 275.302, 134
10, 141, 5986.78, 10, 12726.7, 2927.33, 141, 1693.59, 10, 465, 100.667, 248.373, 141
11, 134, 5787.38, 11, 8253, 2417.33, 134, 1319.67, 11, 492.667, 76.3333, 273.911, 134
12, 134, 6505.98, 12, 12117, 3755, 134, 1637.02, 12, 476.333, 133.667, 266.147, 134
13, 142, 6885.38, 13, 11574, 1594.67, 142, 1852.1, 13, 538.333, 106.333, 293.387, 142
14, 136, 6792.09, 14, 10636.7, 2699.67, 136, 1587.69, 14, 436.667, 100.333, 268.691, 136
15, 135, 6720.84, 15, 10474, 3191, 135, 1578.23, 15, 530.667, 126.667, 276.367, 135
16, 137, 6789.12, 16, 10474, 3916, 137, 1492.27, 16, 461, 148.333, 282.064, 137
17, 135, 7084.47, 17, 11054.7, 2960.67, 135, 2022.58, 17, 461, 116.667, 291.484, 135
